param,value,win_rate_vs_base,return_variance,sample_efficiency_slope,n_episodes,train_updates,out_dir
lr,1e-05,0.25,63.94323524265983,0.0177445699585715,500,497,/Users/feng/Desktop/不带斩杀环境的敏感性分析/oat_random_sensitivity/by_param/lr/value_1e-05
lr,3.1622776601683795e-05,0.32,57.61924313867655,0.010792479864051388,500,497,/Users/feng/Desktop/不带斩杀环境的敏感性分析/oat_random_sensitivity/by_param/lr/value_3.16228e-05
lr,0.0001,0.6,82.76098398053105,0.027620394180880397,500,497,/Users/feng/Desktop/不带斩杀环境的敏感性分析/oat_random_sensitivity/by_param/lr/value_0.0001
lr,0.00031622776601683794,0.19,131.50662921530454,0.041385633909421723,500,497,/Users/feng/Desktop/不带斩杀环境的敏感性分析/oat_random_sensitivity/by_param/lr/value_0.000316228
lr,0.001,0.17,93.91035754824101,0.02678893298167633,500,497,/Users/feng/Desktop/不带斩杀环境的敏感性分析/oat_random_sensitivity/by_param/lr/value_0.001
